,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
17201,74ixAM1p5dSKDeggxPXJBC,Jörg & Dragan (Die Autohändler),Superhupen 2011,Superhupen 2011,25,226285,False,0.748,0.971,9,-2.526,1,0.0399,0.0669,1.19e-05,0.347,0.963,139.999,4,party
17202,5bwnexvD5cm2E7Wl75mQ1x,Blake Rules;Netherfriends,Kids Trap 8,Breakfast Time,8,160000,False,0.975,0.432,0,-13.808,1,0.192,0.0406,0.0,0.101,0.304,119.989,4,kids
17203,576v1keY82NOPITMNu0wD2,B Praak;Akshay Kumar;Nupur Sanon;Ammy Virk,Filhaal2 Mohabbat,Filhaal2 Mohabbat,67,300196,False,0.574,0.578,9,-3.188,0,0.0343,0.296,0.0,0.114,0.274,85.186,4,pop
17204,24Svkho3v17WAYaxDZLStN,Haezer,The Wrong Kid Died,Troublemaker,35,214384,False,0.853,0.625,9,-6.449,1,0.156,0.000772,0.0205,0.373,0.861,129.97,4,club
17205,7yoBjKO6cCnK3zV8gr1k4e,Highly Suspect,Mister Asylum,Lydia,65,242560,True,0.417,0.706,6,-4.652,0,0.0945,0.00933,0.000572,0.474,0.512,127.884,4,grunge
17206,04ht5irz2s6Q3vuWXkAOTU,6091;Rakhooo,Kanaavile,Kanaavile,41,187153,False,0.649,0.478,3,-10.729,1,0.0333,0.655,0.14,0.187,0.373,148.021,4,electronic
17207,551qy5vUgrUfEUc4dCNfht,Nirvana,MTV Unplugged In New York,Where Did You Sleep Last Night,69,306066,False,0.573,0.59,3,-8.43,1,0.0557,0.667,0.000397,0.691,0.364,108.789,3,grunge
17208,6Gn70q2uR3Z9sVl3iAkPTj,Oscar D'León,Llego La Salsa,Cruel Indiferencia,27,172396,False,0.691,0.48,3,-6.77,1,0.029,0.675,0.000238,0.116,0.723,109.342,4,salsa
17209,4EzWeMddsub1vdUqa1hNxN,Ara Ketu,Ao Vivo,Pra Levantar a Poeira (Ao Vivo),38,239040,False,0.459,0.941,0,-7.449,1,0.137,0.377,0.0,0.803,0.552,120.398,4,samba
17210,58eep3qNeyo1diSqxcLfG5,T. R. Mahalingam,Maalaiyitta Mangal,Senthamizh Thaenmozhiyal,39,188093,False,0.415,0.36,4,-10.582,0,0.226,0.993,0.82,0.195,0.604,82.374,4,classical
17211,4AO4Mwu41IixF7qbvELK9r,The Palace Singers,Nursey Rhymes For A Little Prince,The Wheels On The Bus,19,173613,False,0.857,0.312,4,-12.437,1,0.0611,0.179,0.0307,0.102,0.92,132.991,4,kids
17212,1J2mSYlPtfRRzYSdfjctUS,Vashti Bunyan,Some Things Just Stick In Your Mind,Don't Believe,46,97186,False,0.645,0.161,10,-18.503,0,0.0838,0.996,0.316,0.107,0.668,113.731,4,psych-rock
17213,3Dk2StRqlP3JmXIY4aWyvA,Yikii,深眠中的小怪獸 ❀ a sleeping monster,underwater,18,188571,False,0.228,0.153,3,-23.075,1,0.0356,0.994,0.866,0.137,0.115,136.914,4,club
17214,3YEsLVAYGKjGHcdGQOpiAY,El Profesor;HUGEL,Bella Ciao [HUGEL Remix],Bella Ciao [HUGEL Remix],39,164954,False,0.842,0.488,11,-7.856,0,0.0845,0.218,0.00739,0.0877,0.646,126.02,4,house
17215,4X2nqt4Pu1lcmYYeuGBjkG,Almafuerte,Del Entorno,Por Nacer,33,178373,False,0.252,0.961,4,-3.42,0,0.0706,0.000452,0.000474,0.0674,0.421,85.313,4,heavy-metal
17216,2CtLKZmGeqKGpIZoY4afFP,The Prophet,The Hardcore Archive Part 3 (1997),Mayhem MF (Original Mix) - Extended Mix,0,234527,False,0.658,0.873,11,-3.621,0,0.189,0.148,0.0204,0.0531,0.267,180.001,4,happy
17217,1wPH7vYjsq1JEzytPZJfhg,Naglfar,Pariah,Spoken Words of Venom,17,260413,False,0.49,0.996,9,-3.529,0,0.0729,0.000427,0.000601,0.0432,0.0701,108.988,4,black-metal
17218,1uviKYHZuM4uINK33F7sCt,Clinton Kane,Fix It to Break It,Fix It to Break It,64,198798,False,0.493,0.461,2,-8.524,1,0.0456,0.845,0.0,0.115,0.35,51.414,4,singer-songwriter
17219,5fClRRa7P9nPIpstj50veV,Arctic Monkeys,The Car,Mr Schwartz,40,210012,False,0.569,0.335,11,-13.637,0,0.0322,0.802,0.018,0.0834,0.388,127.587,4,rock
17220,32may5wXbW4koOYwWgoVKu,Cem Karaca;Moğollar,2.2.1973 Ankara,İhtiyar Oldum,30,257277,False,0.607,0.305,2,-15.432,0,0.0321,0.0153,0.0467,0.203,0.53,108.901,5,psych-rock
17221,1uVk6S6Fpkrmji0iTpgKEC,Tom Odell,Long Way Down (Deluxe),Long Way Down,59,149773,False,0.368,0.121,6,-13.778,1,0.0315,0.972,0.0322,0.0871,0.0956,133.148,4,chill
17222,6mJsNQ421nQ3nBZKO1pICU,DJ Cayoo;MC Rodrigo do CN,Fim de Semana Tá Destinado,Fim de Semana Tá Destinado,42,121845,True,0.565,0.642,1,-1.849,0,0.205,0.389,0.0,0.11,0.343,75.781,5,funk
17223,0ONSuyVkmR5FGYhBUeNYVM,Quadro Nuevo;Paulo Morello;Tim Collins,MARE,Sun Will Shine Again,17,258187,False,0.603,0.397,5,-10.222,1,0.0346,0.927,0.787,0.0856,0.473,81.794,4,tango
17224,5pduJpTDrTl81KH8msHDIq,Don Omar;Alexis y Fido,Hora del taco sin auto,No Te Vayas,0,238346,False,0.635,0.731,10,-5.703,1,0.06,0.163,7.61e-06,0.0874,0.611,187.997,4,reggae
17225,3ESHDbkl1jpdrhrl5EKiEy,Brenda Lee,Home For Christmas 2022,Rockin' Around The Christmas Tree,0,123453,False,0.631,0.569,5,-5.956,0,0.0438,0.728,0.0,0.27,0.874,71.078,4,rockabilly
17226,05REArTDZQd59A9Y4XC0Aq,Mustafa Zahid,Ragini Mms 2,Maine Khud Ko,58,329072,False,0.648,0.52,7,-8.543,1,0.0249,0.674,0.00129,0.0821,0.492,102.975,4,pop-film
17227,1QTQ3VNzabl4yF5GJE6hhK,Three Days Grace,EXPLOSIONS,So Called Life,70,206640,True,0.505,0.909,2,-4.316,1,0.0622,0.000179,0.0,0.0922,0.457,160.051,4,grunge
17228,3P9maXXpUtiOE3By6KC0kN,A.Skillz,7 Day Weekend,7 Day Weekend,10,219272,False,0.772,0.978,5,-4.615,0,0.273,0.00417,0.00473,0.309,0.707,109.962,4,breakbeat
17229,5bSlH6lVzXjxnQIIsTPRDn,Bethel Music;Francesca Battistelli,Starlight (Live),God I Look to You - Live,45,385360,False,0.445,0.559,11,-9.474,1,0.0364,0.00603,1.24e-05,0.949,0.185,136.016,4,world-music
17230,0vZ97gHhemKm6c64hTfJNA,The Beatles,Magical Mystery Tour (Remastered),"Hello, Goodbye - Remastered 2009",63,208840,False,0.479,0.733,0,-8.753,1,0.0256,0.306,2.4e-05,0.414,0.806,99.307,4,psych-rock
17231,3soJuLHTbi96kVgbLTKyeH,Ikebe Shakedown,Ikebe Shakedown,Five Points,17,203760,False,0.511,0.678,5,-9.048,1,0.0775,0.0387,0.926,0.0543,0.83,82.041,4,afrobeat
17232,6Luz0Yuh9iqxaxW1BYU9Pe,Estela Nuñez,RCA 100 Anos De Musica - Segunda Parte,No Me Arrepiento de Nada,31,213386,False,0.875,0.616,9,-9.51,1,0.0375,0.46,0.0,0.135,0.904,117.512,4,rock-n-roll
17233,19iOkI9HhUCXdMR26nRqVP,Japãozin,Arraiá pra Paredão,Bebe até Amanhecer,45,141721,True,0.736,0.73,4,-4.556,0,0.0533,0.0417,4.79e-06,0.0637,0.96,160.084,4,forro
17234,3e5yu9MkIvQx17mm7LF6KY,Canyon City,Midnight Waves,Alone with You,58,186584,False,0.549,0.274,1,-12.565,1,0.0379,0.798,6.63e-06,0.103,0.207,86.664,4,folk
17235,2tkuLIkwcEBPr6PICqAaf8,Don Omar,Feliz Cumpleaños con Perreo,Guaya Guaya,0,194013,False,0.787,0.872,9,-2.117,1,0.143,0.0067,0.000193,0.136,0.696,92.025,4,hip-hop
17236,0lzKHj6PUZki71UpM23NF7,Trazendo a Arca,10 Anos (Edição Comemorativa),Pra Tocar no Manto,29,339760,False,0.46,0.479,9,-8.16,0,0.0306,0.597,0.0,0.199,0.135,119.954,4,groove
17237,1Xrf5BJyUPBhGubo9VJiGS,My Hair is Bad,mothers,熱狂を終え,36,216533,False,0.366,0.97,1,-3.698,1,0.132,0.0107,0.0,0.427,0.682,196.863,4,j-pop
17238,1dt220OBbkTsYz1NLVKIaw,Gabry Ponte;R3HAB;Timmy Trumpet,Call Me (with R3HAB & Timmy Trumpet),Call Me (with R3HAB & Timmy Trumpet),71,178309,False,0.398,0.956,2,-4.429,1,0.329,0.00935,0.0038,0.142,0.269,106.581,4,house
17239,7bUiZJLSulX4L0vAdljVQK,Cem Karaca,"Ölümsüzler, Vol. 3",Üryan Geldim,27,255626,False,0.291,0.352,2,-19.768,0,0.0441,0.123,0.00041,0.0855,0.647,94.243,4,psych-rock
17240,7HQk7BBfZUq07hmbf7e3cP,Level 42,Running In The Family (Deluxe Edition),It's Over,29,360653,False,0.724,0.431,10,-12.046,0,0.0291,0.695,0.00252,0.0698,0.378,126.665,4,synth-pop
17241,3fqBrey8IyNcvS18jIedKw,Paul Elstak,Rainbow In The Sky (Re-Style & Bass-D Remix),Rainbow In The Sky - Re-Style & Bass-D Remix,24,330000,False,0.401,0.984,6,-3.213,1,0.0495,0.00936,0.553,0.0913,0.466,170.029,4,happy
17242,5sTzdNt5ZcAm8Y427s44xq,Röyksopp,Röyksopp's Night Out,Go with the Flow - Live,18,193440,False,0.474,0.979,9,-6.13,1,0.048,0.00312,0.00453,0.77,0.683,157.951,4,trip-hop
17243,0CflRiqtl8oVKuvscVgy6F,MALIQ & D'Essentials,Mata Hati Telinga,Mata Hati Telinga,39,267600,False,0.786,0.303,4,-10.698,0,0.0352,0.811,2.1e-06,0.15,0.42,118.043,4,j-pop
17244,3wry8eEg7M9xO0746pSXSO,Missionário Shalom,Meu Pai,Meu Pai,43,303220,False,0.299,0.118,0,-14.812,1,0.0349,0.96,0.0,0.946,0.195,66.954,4,brazil
17245,4bLbEtNtOK3eYbmaMCLDUv,Silvanno Salles,O Cantor Apaixonado - Só Recordações,Quebrou a Cara,47,268800,False,0.715,0.893,4,-1.99,1,0.0426,0.596,0.0,0.444,0.668,138.91,4,forro
17246,0P6f1wsiwEvl89jUosdJMt,Estopa,¿La Calle Es Tuya?,Tragicomedia,56,209240,False,0.515,0.779,11,-7.005,0,0.231,0.25,0.0,0.112,0.697,88.188,4,spanish
17247,1tfAVU1HIrtlr79isORUW6,Kochetkovv,"I Love You, That's the Problem","I Love You, That's the Problem",58,142792,False,0.749,0.498,8,-10.743,1,0.0872,0.42,0.425,0.0874,0.351,157.997,4,chill
17248,3z4dQsH8T0iGXLn8Epv8Fi,Glenn Underground,Atmosfear,Midnight Groove,11,323133,False,0.769,0.83,1,-8.872,0,0.0414,0.000642,0.903,0.0573,0.385,126.562,3,chicago-house
17249,3NJcATra6ASZtwFY0vIAER,Becky G;Digital Farm Animals;Rvssian,Next To You (feat. Rvssian),Next To You (feat. Rvssian),46,179257,False,0.76,0.704,7,-5.34,1,0.0684,0.308,2.77e-05,0.156,0.229,105.084,4,reggaeton
17250,6VJPFl2Jf1tnGhwaTgv04v,Raghu Dixit;Benny Dayal,Koode,Paranne,46,258088,False,0.717,0.743,10,-9.092,1,0.0439,0.184,0.000771,0.0984,0.46,135.963,4,k-pop
17251,71NN8UbvyBft1mQpXrOqov,Make Them Die Slowly,Ferox,Demoni,12,216050,False,0.355,0.884,7,-5.627,1,0.0537,1.25e-05,0.897,0.0696,0.32,150.001,4,grindcore
17252,7gUjHw5w4NFoNsu583p4Yo,Mariah Angeliq,Perreo Tenebroso Vol. 5,Perreito,0,123680,True,0.737,0.607,0,-3.599,1,0.0835,0.194,0.11,0.132,0.528,179.957,4,latin
17253,5pAo2q7eVt65OSkwYgqhHl,Benny Dayal;Shalmali Kholgade,Cocktail (Original Motion Picture Soundtrack),Daaru Desi,59,269200,False,0.703,0.781,8,-6.876,0,0.0468,0.194,0.000368,0.0928,0.679,94.014,4,hip-hop
17254,40XeGNGFchGYw7y0ue1GiG,The Beatles,Let It Be (Super Deluxe),Don’t Let Me Down - First Rooftop Performance,57,209453,False,0.455,0.502,4,-7.539,1,0.0493,0.699,0.000156,0.094,0.674,163.347,4,psych-rock
17255,6GGsn0TQeULNuC8dT5p48E,iamalex;Felty;Blossum,Silk,Kiss Me,55,171940,False,0.67,0.242,3,-17.378,1,0.0544,0.912,0.33,0.0796,0.135,134.081,4,chill
17256,6DD5beNG6Ji3AYp5WrYnwD,Simple Plan,What's New Scooby-Doo?,What's New Scooby-Doo?,63,68695,False,0.486,0.946,1,-5.509,1,0.0807,8.94e-05,0.0001,0.11,0.509,158.158,4,punk-rock
17257,24q5mHEZVnfcC5wIDL2RpL,Taproot,Welcome,Everything,23,206040,False,0.307,0.943,9,-3.357,1,0.0907,0.00255,0.0548,0.311,0.562,94.271,3,industrial
17258,3Uv8BQFN3bQfhkregyMbnx,Vishal-Shekhar;Shaan;Gayatri Iyer;Jaideep Sahni,Salaam Namaste,My Dil Goes Mmmm,62,452832,False,0.693,0.797,6,-7.392,0,0.0704,0.343,0.00125,0.0673,0.706,90.997,4,pop-film
17259,1sgn8wmK2kuJrF9ppsnH2F,Hafdís Huld,Vögguvísur,Frost er úti fuglinn minn,44,125852,False,0.504,0.118,9,-13.917,1,0.0392,0.937,0.0,0.0619,0.6,113.507,3,songwriter
17260,4c5Qj9XKXPaYSIoRbh3CcY,Mase;Lil' Kim;Puff Daddy,Power Rap,Will They Die for You,0,244600,True,0.655,0.736,2,-7.297,1,0.385,0.106,0.0,0.24,0.721,102.771,4,hardcore
17261,6D5QZAZArifsqPf2eWQQdx,Roni Size,New Forms,Digital,16,544647,False,0.649,0.849,10,-6.559,0,0.0485,0.12,0.712,0.355,0.708,166.817,4,drum-and-bass
17262,4iPvXzEGbz79VVugn9ML5v,Mvntana;DJ Taj,Ice Me Out (Still Jiggle),Ice Me Out (Still Jiggle),21,127007,False,0.901,0.614,11,-9.041,1,0.494,0.00489,2.29e-06,0.0647,0.925,155.027,4,club
17263,3jlE9uLs8cGPyBizII7iDf,Deekline & Wizard,Back to Back,Bushpig,17,224106,False,0.649,0.863,11,-6.368,0,0.051,0.000633,0.398,0.32,0.926,137.086,4,breakbeat
17264,6r4tqiXfvBESY1XP7WY3A1,Cyclo;Zarcort,La Oveja Negra,Como la Primera Vez,34,158519,False,0.741,0.358,8,-13.815,0,0.0767,0.709,1.47e-06,0.179,0.547,134.954,4,spanish
17265,7e8CuL07X8B7EKA4h84V9Z,Being As An Ocean,PROXY: An A.N.I.M.O. Story,Tragedy,53,228599,False,0.464,0.707,2,-5.171,0,0.0425,0.13,3.75e-06,0.141,0.2,163.893,4,metalcore
17266,0NPr9wmktHO0yT1VlUucHG,Bullet For My Valentine,Bullet For My Valentine (Deluxe),No More Tears To Cry,50,221433,True,0.428,0.939,11,-4.917,0,0.089,2.24e-05,2.89e-05,0.13,0.454,94.972,3,metalcore
17267,6meH4I9A4WZtD3z8hnQKqr,Nick Drake,Pink Moon,From The Morning,58,150850,False,0.644,0.325,0,-11.056,1,0.036,0.869,0.0511,0.11,0.367,108.933,4,british
17268,3AQozzNsKUnxw2GSn0IlRq,Madeline The Person,u don't deserve me,MEAN!,0,143957,False,0.56,0.436,7,-8.761,1,0.491,0.918,0.0,0.093,0.402,117.907,4,songwriter
17269,4gTeTt1IuGrOLaJeRP5wUw,Håkan Hellström,För sent för Edelweiss,Tro och tvivel,45,338640,False,0.475,0.724,0,-6.51,1,0.0427,0.127,0.0014,0.0988,0.507,128.51,4,swedish
17270,5FWXZQDgu0A4hS39eYrzBF,Alexander Vertinsky,Velikie ispolniteli Rossii XX veka: Aleksandr Vertinskiy,Pesenka o zhene,2,302346,False,0.539,0.105,2,-16.811,0,0.178,0.978,1.32e-06,0.698,0.295,92.306,4,romance
17271,2TgDK4TC5KsywTYafAE4Gd,Brennan Heart;Jonathan Mendelsohn,Imaginary,Imaginary,57,192500,False,0.552,0.594,2,-6.449,1,0.0306,0.298,6.17e-05,0.262,0.287,149.907,4,hardstyle
17272,4Bo3TBoTN1nC2Iia66Z7Rj,DJ Herzbeat;Marie Wegener,Dancefieber,Irgendwas mit Liebe,23,201160,False,0.575,0.761,1,-3.497,0,0.0552,0.0356,0.0,0.221,0.365,90.009,4,party
17273,12AJRjW79qbZktCDpMifs5,Andrés Calamaro;Alejandro Sanz,Pañuelos al viento,Flaca,0,226858,False,0.739,0.48,5,-10.82,1,0.0263,0.718,0.00292,0.0768,0.758,105.029,4,alternative
17274,2rkxUEx9WybnLzoDf3kLqO,Brings,Karneval Klassiker,Mir sin Kölsche,0,251997,False,0.813,0.723,0,-6.475,0,0.0541,0.0622,1.38e-06,0.382,0.817,126.002,4,party
17275,7mF9uYGCRlj7KWNYJHQBZP,Kevin Roldan,Hora del taco sin auto,Mamasita,0,151986,False,0.81,0.717,10,-3.92,0,0.132,0.0182,0.00148,0.105,0.687,95.08,4,reggae
17276,3lOFofBlwZF66FMjH2AcuC,Cali Y El Dandee;Juan Magán;Sebastian Yatra,Queda poco para la PAES 2.0,Por Fin Te Encontré,0,250836,False,0.645,0.822,11,-3.679,1,0.212,0.0493,0.0,0.193,0.837,179.994,4,reggae
17277,4P5QjbWV3K3vVRLotvaxal,Josman;Eazy Dew;Soleil Noir,M.A.N (Black Roses & Lost Feelings) [Bonus],Hasta el Cielo (feat. Eazy Dew & Soleil Noir),33,203253,True,0.81,0.535,0,-6.442,1,0.0907,0.347,0.0,0.211,0.643,128.936,4,french
17278,7sC2sL3Q5cZswDQJfnlfOt,Charlie Brown Jr.,100% Charlie Brown Jr - Abalando A Sua Fábrica,Tudo Pro Alto,48,203093,False,0.215,0.945,10,-7.201,0,0.0798,0.000639,0.453,0.204,0.603,179.079,4,brazil
17279,0Vj91xykv1vhkPR0D2Np8W,Ad Dios,Avalon,Elaine,21,220666,False,0.369,0.0803,2,-22.113,0,0.0351,0.993,0.96,0.133,0.0911,88.073,3,new-age
17280,3RtlTA0LVkH0NFKw5my9w4,Bryce Vine;lovelytheband,Hip Hop Slow Jamz,Miss You a Little,0,168180,False,0.636,0.886,0,-4.76,1,0.0433,0.347,0.0,0.171,0.589,140.888,4,electro
17281,6DCLjXH0ak1YerLNW2hwcI,Mila Harper,Reoite,Reoite,61,142638,False,0.0896,0.0183,9,-33.507,1,0.0466,0.957,0.86,0.074,0.0369,85.095,5,sleep
17282,7C8PDk83o7BLqmJqNyZRgx,Noel Toms,Chemboove Poove - Kaalapani,Chemboove Poove - Kaalapani,37,108666,False,0.737,0.463,8,-12.288,0,0.243,0.7,0.000205,0.0888,0.311,90.001,4,malay
17283,5UbMGtksfz54ZgAdMNilyT,Luiz Gonzaga,Asa Branca,Numa Sala de Reboco,37,138672,False,0.593,0.498,7,-8.631,1,0.0463,0.651,0.0,0.352,0.936,151.974,4,forro
17284,5G6IXS370wTnic8NwZjdy0,Hombres G,Estamos Locos... O Que?,Solo otra vez,33,225160,False,0.669,0.563,4,-12.494,1,0.0429,0.00135,0.0336,0.0525,0.681,154.509,4,spanish
17285,7i71kcxj4N4NUcdQMeoXOt,Ivan Rebroff,Erinnerungen an seine großen Erfolg,Eintönig hell klingt das Glöcklein,13,234266,False,0.198,0.455,5,-9.397,1,0.0399,0.847,0.368,0.34,0.0797,115.961,1,romance
17286,1QVLiaLp7baR8sMIoB7RRb,Diana Krall;Bryan Adams,Coffee Break,Feels Like Home,0,261506,False,0.533,0.138,8,-12.522,1,0.0292,0.946,2.83e-06,0.145,0.336,93.08,4,jazz
17287,3U3gHqRwjam6CxwW68m30z,Lil Tjay,Resume,Resume,66,235023,True,0.821,0.485,1,-12.369,1,0.411,0.324,0.0,0.105,0.41,143.026,4,r-n-b
17288,0kUFk7rnez8rEQFIYREkWD,my little airport,介乎法國與旺角的詩意,失業抗爭歌,31,117147,False,0.567,0.46,7,-7.017,1,0.0309,0.155,0.0,0.0782,0.771,150.758,3,cantopop
17289,4VY1gqGrmHm1slHOHKOdU5,G.E.M.,啓示錄,你不是第一個離開的人,55,200287,False,0.327,0.296,7,-7.761,0,0.0376,0.653,0.0,0.11,0.157,81.312,5,mandopop
17290,3VyInzFUWWHyYw3xCUUz3M,Frank Turner,FTHC (Deluxe),Untainted Love,28,174466,True,0.573,0.789,11,-5.435,1,0.05,0.000488,0.00965,0.126,0.332,128.077,4,acoustic
17291,4Hf2krqt0lxWdThWNGim3o,Perfume,"Perfume The Best ""P Cubed""",GAME,22,306853,False,0.494,0.946,7,-2.361,0,0.0317,2.17e-05,0.577,0.11,0.431,135.035,4,j-idol
17292,0FcugfDDQLytPUHZemedU5,Seiko Matsuda,Candy,四月のラブレター,28,184320,False,0.742,0.757,10,-5.33,1,0.0333,0.232,0.0,0.16,0.614,120.12,4,techno
17293,6pxKdowiSbl0XAtqIdyymQ,Glee Cast,Glee LGBTQIA+ Pride,I Wanna Dance With Somebody (Who Loves Me) (Glee Cast Version),16,242186,False,0.653,0.811,11,-5.433,1,0.0319,0.000612,2.86e-05,0.135,0.659,128.023,4,club
17294,0MLEzWJQcRkc5IMAqucPbV,NG Rezonance;Begbie,"Syncopy Radio Edits, Vol. 1",Feel The Panic - Radio Edit,28,209600,False,0.474,0.995,6,-4.265,1,0.0979,0.000166,0.369,0.15,0.0634,150.002,4,trance
17295,7tt2oJW7iyyAtSKKwL57Qa,The Gathering,Beautiful Distortion,On Delay,25,270104,False,0.553,0.419,9,-10.758,0,0.0293,0.134,0.0037,0.0825,0.148,110.048,4,goth
17296,7GIeXTjdlxsaejjYkFMoVt,Bury Your Dead,Cover Your Tracks,Vanilla Sky,26,143746,False,0.438,0.965,6,-3.165,1,0.168,0.00203,0.0,0.191,0.323,98.612,4,metalcore
17297,6BgIO6CSrpyv7NSaxYMj1L,Blueridge Mountain Bluegrass Band,Deliverance - Dueling Banjos - Music from the Landmark Film,Buffalo Gals,22,94689,False,0.414,0.558,4,-14.522,1,0.0317,0.0309,0.966,0.244,0.843,137.374,3,bluegrass
17298,4GbwoZj04YWasx5DuEyHEI,Di Ma,電視劇《以家人之名》原聲帶,無畏 (電視劇《以家人之名》片頭主題曲),45,185263,False,0.534,0.317,11,-9.18,0,0.0276,0.787,0.000723,0.0904,0.114,144.001,4,songwriter
17299,3F3n2V9XBrtb1omqLfcNPe,Saigon Kick,The Lizard,Love Is on the Way,54,264173,False,0.576,0.449,1,-8.764,0,0.0287,0.085,0.0,0.119,0.0552,129.323,4,hard-rock
17300,10QGhgqQm0I2Y9maxrM7T6,"Steve ""Silk"" Hurley",Jack Your Body (S&S Reloaded),Jack Your Body - 1986 Club Mix,41,306231,False,0.803,0.84,1,-7.715,1,0.0852,0.017,0.0936,0.114,0.943,122.543,4,chicago-house
17301,2bqiPb1Hd6bMyUejpRbaev,Nancy Franck,Korken knallen,Korken knallen,36,196345,False,0.665,0.956,7,-2.357,0,0.0463,0.013,0.0,0.819,0.651,136.017,4,party
17302,49mFUqR4TABgma9LnWmPnH,Manuel Silva,Lo Mejor de Manuel Silva: Pinchincucha,Yerbabuenita,24,154706,False,0.656,0.409,6,-6.933,1,0.052,0.825,0.000352,0.115,0.225,81.613,4,guitar
17303,3OMIYDXn48Zbb29wRZzgsM,Lorenz Büffel,Der Baumgart Marsch - Made in Colonia,Der Baumgart Marsch - Made in Colonia,35,203285,False,0.422,0.93,7,-3.521,1,0.35,0.0163,0.0,0.251,0.636,133.179,3,disco
17304,0nWosQ870vOfgF2zXA6mOu,Tipe-X,A Journey,Kamu Ngga Sendirian,33,280764,False,0.743,0.901,9,-5.305,1,0.0328,0.0111,0.00017,0.0718,0.908,123.988,4,ska
17305,3LRMSQH09zCPUXI9vJCZZx,Flunk;SKL,Café del Mar Dreams X,Petrified - SKL Floating Mix,17,295000,False,0.636,0.539,0,-14.926,0,0.032,0.178,0.795,0.0515,0.475,140.015,4,trip-hop
17306,666yeZ1GZ4tkVK2qhPSzCL,Isak Danielson,Remember To Remember Me,Remember To Remember Me,56,172866,False,0.499,0.463,7,-6.843,0,0.0331,0.799,0.0,0.0828,0.231,95.971,4,singer-songwriter
17307,4B5387mftH9WLd4oNUycFa,Joe Arroyo,20 Exitos Originales,El Palito Del Carnaval,29,290146,False,0.743,0.74,10,-4.886,0,0.0467,0.381,0.0,0.322,0.875,141.972,4,salsa
17308,2AX5E86cn9n2dgioZEjirI,The Stranglers,La Folie,Golden Brown,71,206760,False,0.562,0.383,6,-15.474,1,0.0304,0.143,0.124,0.138,0.599,93.764,3,punk
17309,7w3QSydKdulPt03i6dYueh,The Prophet,The Hardcore Archive Part 2 (1995 - 1996),Big Boys Don't Cry - 4 Min Mix,19,223944,False,0.515,0.977,6,-3.907,0,0.0702,0.000276,0.451,0.231,0.203,181.049,4,hardstyle
17310,6VnHJ2qyC1MpodivmPBm8F,Chewie Melodies,Genshin Impact Piano Cover Collection (Pt. 2),Qingyun Peak Daytime,40,70273,False,0.485,0.0192,4,-29.844,1,0.0503,0.991,0.922,0.0991,0.41,134.218,4,piano
17311,5lnw6SzxJzakJFLCjauxml,Brian Stokes Mitchell;Lea Salonga,Centaurworld: S2 (Soundtrack from the Netflix Series),"Elk Tour Suite, Pt. 1 & 2",27,98733,False,0.414,0.291,0,-11.293,1,0.0428,0.863,1.51e-06,0.0852,0.09,110.511,3,show-tunes
17312,5OWWBPmbl5abcQlsCHieFK,Spencer Brown;Ben Böhmer,Phases,Phases,45,266730,False,0.702,0.659,9,-10.705,1,0.24,0.0742,0.849,0.191,0.118,124.019,4,progressive-house
17313,5ArfTAZvNf78k1k4WWo3fu,Hayko Cepkin,"Beni Büyüten Şarkılar, Vol.1",Ağla Sevdam,39,154569,False,0.201,0.509,3,-6.773,0,0.0373,0.253,0.0,0.123,0.149,99.875,4,turkish
17314,3pkfVWPONcWQU5UAxWyALx,ERRA,ERRA,Snowblood,49,253680,True,0.529,0.983,11,-3.186,1,0.125,2.41e-05,0.0148,0.0763,0.359,125.017,4,metalcore
17315,7ITNAAdKmDFMqkNscS5LYx,Model 500;Moodymann,No Ufo's [Moodymann and Luciano Remixes (including Original Mixes)],No Ufo's - Moodymann Remix,8,484046,False,0.852,0.826,5,-7.148,0,0.0745,0.0251,0.0465,0.149,0.508,123.014,4,detroit-techno
17316,4gTZWsT8cXlU2e19DIA16X,Dan Cummins,Get Outta Here; Devil!,Prune That Family Tree Right at the Stump,23,273581,True,0.595,0.613,11,-12.902,0,0.959,0.688,0.0,0.728,0.705,79.132,4,comedy
17317,5QIi1Vv5Wyb7Nw1Dz01xS9,Yiruma,The Best - Reminiscent 10th Anniversary,May Be,49,306200,False,0.387,0.159,1,-19.106,1,0.0477,0.99,0.87,0.0906,0.103,97.176,4,piano
17318,4JexFFm0DJLQ8IodTQ72Yh,Squeeze,Singles - 45's And Under,Up The Junction,30,192693,False,0.519,0.665,9,-8.317,1,0.051,0.48,0.000448,0.099,0.866,120.767,4,power-pop
17319,5IfCZDRXZrqZSm8AwE44PG,Jason Mraz,Holly Jolly Christmas,Winter Wonderland,0,131760,False,0.62,0.309,5,-9.209,1,0.0495,0.788,0.0,0.146,0.664,145.363,4,rock
17320,6NkpHVmPu6mNSSE0fK8aKL,Max Brhon,Illusion,Illusion,40,227139,False,0.575,0.856,0,-4.804,1,0.121,0.00591,0.731,0.169,0.0736,108.969,4,club
